param_value,metric,start_weight,end_weight,width
0.5,accuracy,0.003212615722778,0.0082517002160714,0.005039084493293399
0.5,f1,0.0035641797571938,0.0082517002160714,0.0046875204588776
0.5,mcc,0.0037985557801377,0.0049704358948571,0.0011718801147194004
1.0,accuracy,0.0031159457312704,0.0053891804758622,0.0022732347445918
1.0,f1,0.0031159457312704,0.0053891804758622,0.0022732347445918
1.0,mcc,0.0036842544174183,0.0047072100524846,0.0010229556350662998
2.0,accuracy,0.0028159965595102,0.0055878354668775,0.0027718389073673
2.0,f1,0.0028159965595102,0.0055878354668775,0.0027718389073673
2.0,mcc,0.0033490425032346,0.0055878354668775,0.0022387929636429006
